Entity,Type,PageRank,Community_ID
TrkB,Protein,0.00011669308811029092,16
reorganization and loss of nucleolar transcription units,Phenotype,0.00011666959296751613,52
LC3,Protein,0.00011660306913533706,6
astrocyte pathology,Phenotype,0.00011656349385435589,0
microglial phagocytosis,Phenotype,0.00011656349385435589,0
up-regulation of genes encoding nucleolar proteins,Phenotype,0.00011655769238433502,52
AZ assembly,Phenotype,0.00011652799210093734,17
motoneuron differentiation,Phenotype,0.00011652799210093734,17
high health service utilisation,Phenotype,0.00011640397661058777,18
muscle denervation response,Phenotype,0.00011640229375299957,1
reduced total sleep time,Phenotype,0.0001163789838112667,16
up-regulation of mature 18S rRNA,Phenotype,0.00011633389121797279,52
mixed sensory-motor polyneuropathy,Phenotype,0.0001162799744857491,2
BDNF-TrkB signaling,Phenotype,0.0001162655181214705,16
U12 splicing dysfunction,Phenotype,0.0001162318649425917,6
lowest score,Phenotype,0.00011608196185793607,18
work productivity,Phenotype,0.00011600584808604253,97
disease duration,Phenotype,0.00011590466471599842,8
Chr1: 154960762: A>T c.A554T:p.D185V,Variant,0.00011585215581823812,12
SMA-SOC-N,Drug,0.00011585215581823812,15
weakness of the hip-girdle muscles,Phenotype,0.00011585215581823812,13
outgrowth defects,Phenotype,0.00011579340423262821,6
self-esteem,Phenotype,0.00011579340423262821,15
asymmetrical involvement,Phenotype,0.00011579182463376709,0
lower extremity atrophy,Phenotype,0.00011579182463376709,0
muscle wasting of both lower extremities,Phenotype,0.00011579182463376709,0
neurogenic pattern,Phenotype,0.00011579182463376709,0
selective pattern of thigh and leg muscle involvement,Phenotype,0.00011579182463376709,0
disuse osteoporosis,Phenotype,0.0001157006980145042,19
interstitial fibrosis,Phenotype,0.00011569795923785249,13
ubiquitination,Phenotype,0.00011566332495773861,6
locomotor activity,Phenotype,0.00011566306186054129,25
health outcomes,Phenotype,0.00011559015863878175,15
JNK,Protein,0.00011558369310499269,18
muscle atrophy and weakness of the forearms and hands,Phenotype,0.00011558369310499269,71
7SK,Gene,0.00011557978910303651,7
mitochondrial hyperpolarization,Phenotype,0.00011557978910303651,7
retrograde transport of mitochondria,Phenotype,0.00011557978910303651,7
lipid storage myopathy,Phenotype,0.00011556850658227408,12
wheelchair confinement,Phenotype,0.00011556850658227408,13
R942Q,Variant,0.00011556811320480996,25
low birth weight,Phenotype,0.00011556191964750177,5
arm function,Phenotype,0.00011552679101282072,15
mitochondrial defects,Phenotype,0.00011550642248639648,10
mild childhood onset disease,Phenotype,0.00011549028897443277,0
blood loss,Phenotype,0.00011548079447843599,15
blood transfusion,Phenotype,0.00011548079447843599,15
inter-limb discoordination,Phenotype,0.00011548058253961958,25
UPF1,Protein,0.00011547439749051586,1
mechanical allodynia,Phenotype,0.00011545046626744226,10
PTEN,Gene,0.00011541911070408604,6
fracture rate,Phenotype,0.00011541911070408604,19
increased levels of reactive oxygen species,Phenotype,0.00011541064689105015,12
reduced citrate synthase activity,Phenotype,0.00011541064689105015,12
hyperphosphorylation of tau on S202 and T205,Phenotype,0.00011540498886083002,10
stasimon/tmem41b,Gene,0.0001154042936771034,17
myostatin levels,Phenotype,0.0001154033008997406,8
no consistent evidence of additive toxicity,Phenotype,0.00011540063756135386,24
selective movement control,Phenotype,0.00011539598597299382,2
repressive chromatin modifications,Phenotype,0.00011539228360408696,1
atypical SMA,Disease,0.0001153915991169819,25
scoliotic curve,Phenotype,0.00011539050952384715,8
lower-extremity motor ability,Phenotype,0.0001153528502273557,126
axonal spheroids,Phenotype,0.00011534202400163471,17
CCND2,Gene,0.00011533466868514238,23
GABAA receptor PET ligand binding,Phenotype,0.00011533466868514238,59
Gabra1 mRNA levels,Phenotype,0.00011533466868514238,59
Gabra1 protein levels,Phenotype,0.00011533466868514238,59
PAX6,Gene,0.00011533466868514238,23
RVA,Phenotype,0.00011533466868514238,61
lung volume,Phenotype,0.00011533466868514238,61
skeletal muscle histopathology,Phenotype,0.00011533466868514238,22
tail integrity,Phenotype,0.00011533466868514238,22
testicular development,Phenotype,0.00011533466868514238,17
thoracic volume,Phenotype,0.00011533466868514238,61
CSF NPTX2 levels,Phenotype,0.00011533020991802024,12
energy metabolism,Phenotype,0.00011533020991802024,10
innervation,Phenotype,0.00011532820706067212,72
SMN2 RNA,Gene,0.00011531678012568552,6
chronic ischemic changes to the anterior horn cells of the cervical spine,Phenotype,0.00011530369868319412,71
synaptic dysfunction,Phenotype,0.00011530369868319412,41
defects in the integration of sensorial information related to food abundance,Phenotype,0.00011530336563970175,17
bilateral knee joint function,Phenotype,0.00011530294588353881,126
ATP,Phenotype,0.00011529732517751984,19
elevated ROS levels,Phenotype,0.00011529732517751984,19
motor neuron size,Phenotype,0.00011529089192079356,6
mutation in N-acylsphingosine amidohydrolase-1 gene (ASAH-1),Variant,0.00011529060893608965,0
progressive myoclonic epilepsy subtype (SMA-PME),Disease,0.00011529060893608965,0
synaptic efficacy,Phenotype,0.00011527805551267534,72
reactive astrocytes,Phenotype,0.00011527187115172059,7
reactive microglia,Phenotype,0.00011527187115172059,7
axonal mitochondria function,Phenotype,0.00011527018369805183,7
therapy,Drug,0.00011527018369805183,7
NMJ architecture,Phenotype,0.00011526551762567613,6
brainstem signs,Phenotype,0.00011526551762567613,0
extraocular movement abnormalities,Phenotype,0.00011526551762567613,0
growth,Phenotype,0.00011526551762567613,6
higher mIPSC frequency,Phenotype,0.00011526551762567613,25
higher sIPSC frequency,Phenotype,0.00011526551762567613,25
longevity,Phenotype,0.00011526551762567613,8
diagnostic accuracy,Phenotype,0.00011525909558714023,13
diagnostic speed,Phenotype,0.00011525909558714023,13
MAPK/ERK signaling pathway,Phenotype,0.00011525907105213149,18
Hammersmith scale,Phenotype,0.00011525572730883999,8
muscle fiber area,Phenotype,0.0001152401433305587,6
heart failure,Phenotype,0.00011523981785330212,1
function ability,Phenotype,0.00011523939028696168,15
quadriceps muscle hypertrophy,Phenotype,0.00011522808936781346,126
muscle cross-sectional area,Phenotype,0.00011522790396467853,72
myofiber numbers,Phenotype,0.00011522790396467853,72
functional impairment of a specific neuronal circuit,Phenotype,0.00011522766961165051,17
axonal outgrowth,Phenotype,0.00011520801109758104,17
protein synthesis rate,Phenotype,0.00011520801109758104,17
crystalloid volume,Phenotype,0.00011520220090427618,15
dual adeno-associated virus vectors,Drug,0.00011520220090427617,7
phenotypic recovery,Phenotype,0.00011520220090427617,6
CARM1 levels,Phenotype,0.00011519589100406289,7
HCN channel,Protein,0.00011518459757109631,6
fatty degeneration of thigh and calf muscles,Phenotype,0.00011518203112470939,0
loss of Gems,Phenotype,0.00011518203112470939,18
femoral nerve conduction,Phenotype,0.00011517818502399656,126
lower motor neuron pattern of the lesion,Phenotype,0.0001151764284914675,71
synapse elimination,Phenotype,0.0001151764284914675,41
altered redox balance,Phenotype,0.00011517494841639438,10
cortical and trabecular bone phenotypes,Phenotype,0.0001151590444776517,8
fiber degeneration,Phenotype,0.00011515111826124842,5
muscular pathological features,Phenotype,0.00011512674157424886,6
neuromuscular junction pathological features,Phenotype,0.00011512674157424886,6
lipid oxidation,Phenotype,0.0001151226468350791,12
spinal length,Phenotype,0.00011511552734787091,8
interaction of SMN with the R1810me2s of RNA polymerase II subunit POLR2A,Phenotype,0.00011511192454726624,17
hip contractures,Phenotype,0.00011510697794901073,17
EXOSC3,Gene,0.00011510569770349259,0
Slc7a5,Gene,0.00011510569770349259,0
Gabra1,Gene,0.00011505806444727741,59
motor neuron rescue,Phenotype,0.00011505806444727741,22
parasol deformity,Phenotype,0.00011505806444727741,61
altered energy buffering by creatine metabolism,Phenotype,0.00011504556383170617,10
endosomal release,Phenotype,0.00011504556383170617,6
immunoreactivity at motoneuron loss onset,Phenotype,0.00011504556383170617,12
nuclear uptake,Phenotype,0.00011504556383170617,6
Cobbs angle of scoliosis,Phenotype,0.00011502790219984768,8
SMA synapses,Phenotype,0.00011499825022305023,41
limited dural sac laxity,Phenotype,0.00011499825022305023,71
dendrite and axon development,Phenotype,0.00011497542181616746,1
disordered cell proliferation,Phenotype,0.00011497542181616746,18
electrophysiological parameters,Phenotype,0.00011496690190158634,8
synapse damage,Phenotype,0.00011496690190158634,7
SNRPN,Gene,0.00011495802544064409,17
foot position,Phenotype,0.00011492941351114549,8
normal nerve conduction studies,Phenotype,0.0001149176293201519,0
sparing of adductors muscles,Phenotype,0.0001149176293201519,0
upper limb sparing,Phenotype,0.0001149176293201519,0
paresthesia,Phenotype,0.0001148994614291296,52
splicing activity,Phenotype,0.0001148994614291296,18
cerebellar hypoplasia,Phenotype,0.00011486575209554323,0
c-Jun,Protein,0.00011485724619261165,18
transcription termination and R-loop accumulation,Phenotype,0.00011483033723684806,17
subclinical mitochondrial phenotype,Phenotype,0.00011483012982955407,12
p-FOIS,Phenotype,0.00011482407704502663,16
independent mobility,Phenotype,0.00011481441727651921,8
RBFOX target genes,Gene,0.00011472874309268106,18
SC35,Gene,0.00011470639640265005,1
MN loss,Phenotype,0.00011462404503797023,6
personal strain/worries about the future,Phenotype,0.00011452518716530973,97
social burden,Phenotype,0.00011452518716530973,97
motor system dysfunction,Phenotype,0.00011448846610170779,6
progressive scapuloperoneal atrophy and weakness,Phenotype,0.0001144308207071975,0
multiple acyl-CoA dehydrogenase deficiency,Disease,0.00011438233705006084,12
poor muscle strength,Phenotype,0.00011438233705006084,13
atypical femur fracture,Phenotype,0.00011424156376961012,19
movement defects,Phenotype,0.00011405038659300519,17
cough assist machine usage,Phenotype,0.00011402729795491539,15
recurrent atelectasis,Phenotype,0.00011402729795491539,15
recurrent pneumonias,Phenotype,0.00011402729795491539,15
decreased motor axon branches,Phenotype,0.00011402094466279261,17
NMJ pathology,Phenotype,0.0001140165097244261,8
damage to sensory and autonomic nerves,Phenotype,0.00011401438461540296,5
diaphragm eventration or paralysis,Phenotype,0.00011401438461540296,5
motoneuron defects,Phenotype,0.00011401065863605282,17
dysregulated F-/G-actin fractions,Phenotype,0.00011398344349767554,18
fewer dendrites,Phenotype,0.00011387129187800897,17
ubiquitin homeostasis,Phenotype,0.00011384482114655833,2
Gap43,Gene,0.00011377512319435213,17
bone tissue compromise,Phenotype,0.00011375575454185376,5
diaphragmatic eventration,Phenotype,0.00011375575454185376,5
fat pad at the distal toe,Phenotype,0.00011375575454185376,5
motor sensory axonopathy,Phenotype,0.00011375575454185376,5
nystagmus,Phenotype,0.00011375575454185376,5
respiratory malfunction,Phenotype,0.00011375575454185376,5
hand and foot contractures,Phenotype,0.00011354414811804078,5
intrauterine growth retardation,Phenotype,0.00011347361264343643,5
mild myogenic changes,Phenotype,0.00011347361264343643,5
NMJ loss,Phenotype,0.00011328694178900435,10
differentiation,Phenotype,0.00011324948698928958,12
axonal transport,Phenotype,0.00011323184955719308,17
mitochondria metabolism,Phenotype,0.00011323184955719308,17
SMA-LED2,Disease,0.00011322715106287611,0
intron retention,Phenotype,0.00011321668885527044,1
activin II receptor,Protein,0.00011321285526515102,8
fever,Phenotype,0.00011313293235128171,13
Loganin,Drug,0.0001130463615287283,17
IGHMBP2,Gene,0.00011303420062110263,5
reactive gliosis,Phenotype,0.00011298047526975189,10
non-cell-autonomous mechanisms,Phenotype,0.0001129675684936932,15
growth of skeletal muscle tissue,Phenotype,0.00011292082029371727,8
generalized epilepsy,Phenotype,0.0001129039621568579,0
dyspnea upon exercise,Phenotype,0.00011289406038977926,25
general fasciculations,Phenotype,0.00011289406038977926,25
general myalgias,Phenotype,0.00011289406038977926,25
muscle cramps,Phenotype,0.00011289406038977926,25
postural tremor,Phenotype,0.00011289406038977926,25
M1/M2 microglial imbalance,Phenotype,0.00011283477719507294,10
speech difficulty,Phenotype,0.00011283196917571832,2
SMAX2,Disease,0.00011278176717723671,2
peripheral neurotoxicity,Phenotype,0.00011271802276421792,18
defective motor neurons,Phenotype,0.00011269853106194228,16
deafness,Phenotype,0.00011268529306107688,0
elevated ceramide,Phenotype,0.00011268529306107688,0
myoclonic status epilepticus,Phenotype,0.00011268529306107688,0
neuromuscular impairment,Phenotype,0.00011268529306107688,0
diffuse weakness on the upper limbs,Phenotype,0.0001126776290306048,25
myoclonic jerks,Phenotype,0.00011265598589468737,25
outcome,Phenotype,0.00011265520015868327,1
post-synaptic NMJ area,Phenotype,0.00011244727125936702,6
GSK-3,Protein,0.00011241929014811821,5
HGK,Protein,0.00011241929014811821,5
neurotrophic factors,Drug,0.00011241929014811821,5
IFN-gamma,Protein,0.00011239960587677679,13
innervation of muscles,Phenotype,0.00011238166106687997,6
abnormal accumulation of intermediate filaments,Phenotype,0.00011233792093855527,6
CSF leak,Phenotype,0.00011220533373612663,46
frame instability,Phenotype,0.00011220533373612663,46
metal frame exposure,Phenotype,0.00011220533373612663,46
poor wound healing,Phenotype,0.00011220533373612663,46
wound infection,Phenotype,0.00011220533373612663,46
dwarfism,Phenotype,0.00011215780850246583,7
premature stop codon,Phenotype,0.0001121120909318936,1
feeding support,Phenotype,0.00011207674804756111,13
liver damage,Phenotype,0.00011207249684339858,7
EB3 comet numbers,Phenotype,0.00011207221060793153,7
impairments of the cytoskeleton,Phenotype,0.00011207221060793153,7
P21,Protein,0.00011198964079538666,10
Tra2-beta1,Protein,0.00011198682340297755,7
progressive weakness in distal motor function,Phenotype,0.00011196836089386518,0
renal function,Phenotype,0.00011186905501200578,13
bilateral clubfoot deformity,Phenotype,0.00011186201502954966,0
self-oligomerization,Phenotype,0.00011185528010018764,19
natural history of disease,Phenotype,0.00011180838399017718,1
lysosome positioning,Phenotype,0.00011180230394459081,0
neuronal development,Phenotype,0.00011180230394459081,0
scapuloperoneal spinal muscular atrophy,Disease,0.00011178923975332637,0
hypoventilation,Phenotype,0.00011178274096219131,16
pulmonary aspiration,Phenotype,0.00011178274096219131,16
bilateral knee joint valgus,Phenotype,0.00011171313081950792,0
pelvic tilt,Phenotype,0.00011171313081950792,0
elevated liver enzymes,Phenotype,0.00011170270486867572,13
carrier risk,Phenotype,0.0001116741935758065,1
better treatment outcomes,Phenotype,0.00011166745214735925,19
ceramidase-activity,Phenotype,0.00011165394748403734,0
ICU stay rate,Phenotype,0.00011163873927399309,16
PSA infection,Phenotype,0.00011163873927399309,15
abnormal muscle structure,Phenotype,0.00011163873927399309,16
lower perceptual reasoning,Phenotype,0.00011163873927399309,16
lower working memory,Phenotype,0.00011163873927399309,16
mandibular movements,Phenotype,0.00011163873927399309,16
myopia,Phenotype,0.00011163873927399309,16
selective deficits in executive function,Phenotype,0.00011163873927399309,16
shorter stature,Phenotype,0.00011163873927399309,16
p.Arg288AlafsTer5,Variant,0.00011161994601181591,0
apoptotic stimuli sensitivity,Phenotype,0.00011160175262247295,19
clinical trials,Phenotype,0.00011158170702337318,1
bulbar and respiratory function impairment,Phenotype,0.0001115564525950227,16
activator of myostatin,Protein,0.00011154303164014643,8
MW150,Drug,0.00011154173963849441,6
nucleolar ribosomal biogenesis protein,Protein,0.00011151126322094112,0
Purkinje cell death,Phenotype,0.00011150650385790081,17
need for tracheotomy,Phenotype,0.00011150140392851374,15
fecal calprotectin levels,Phenotype,0.00011150120595491575,8
feeding tolerance,Phenotype,0.00011150120595491575,8
length z score,Phenotype,0.00011150120595491575,8
IV,Drug,0.00011148895647786696,5
HB9,Protein,0.00011147249260755968,23
UTS2,Gene,0.0001114592182426566,24
DYNC1H1-related epilepsy,Phenotype,0.00011145024412084249,54
myopathic phenotype,Phenotype,0.00011144549428045946,7
NOX4,Gene,0.00011144347620931404,10
axial body weakness,Phenotype,0.00011141245090682448,16
decline in ambulatory function,Phenotype,0.00011141245090682448,16
increased sleep fragmentation,Phenotype,0.00011141245090682448,16
mandibular function impairment,Phenotype,0.00011141245090682448,16
reduced FEV1,Phenotype,0.00011141245090682448,16
myogenic progression,Phenotype,0.00011140495293532759,15
myotube size,Phenotype,0.00011140495293532759,15
GNG7,Gene,0.0001114036545450725,18
IGF2,Gene,0.0001114036545450725,18
TNN,Gene,0.0001114036545450725,18
impairment across a wide range of health dimensions,Phenotype,0.00011139943222494287,3
cytochrome c,Protein,0.00011139912489923311,8
glucocorticoid receptor,Protein,0.00011136421032555653,6
greater action potential amplitudes,Phenotype,0.00011135931512496128,101
larger density of voltage-dependent sodium currents,Phenotype,0.00011135931512496128,101
lower action potential threshold,Phenotype,0.00011135931512496128,101
MYBPC1 mutations,Variant,0.00011134918799868043,2
myopathy with tremor,Phenotype,0.00011134918799868043,2
motor unit function,Phenotype,0.0001113132860501007,6
long-term stability,Phenotype,0.00011130959255811147,16
reduced cerebellar and lobular volume,Phenotype,0.00011130447522201447,16
MN deafferentation,Phenotype,0.00011128051119387794,10
ASO_ISSN1,Drug,0.00011126879783642509,13
cardiac rhythm disorders,Phenotype,0.00011126844921862627,16
anemia,Phenotype,0.00011126470723292283,5
leukopenia,Phenotype,0.00011126470723292283,5
mitochondrial morphology,Phenotype,0.00011126090254834161,7
altered sphingolipid levels,Phenotype,0.0001112399938020695,75
loss of axons,Phenotype,0.0001112399938020695,75
alertness,Phenotype,0.0001112199669820048,54
cognitive ability,Phenotype,0.0001112199669820048,54
muscle tone,Phenotype,0.0001112199669820048,54
SMAII,Phenotype,0.00011121578012493503,19
gait quality,Phenotype,0.00011121578012493503,15
high resting energy expenditure per fat-free mass,Phenotype,0.00011121578012493503,19
low arm bone mineral content,Phenotype,0.00011121578012493503,19
motoneuron firing rates,Phenotype,0.00011121578012493503,15
TUNEL-positive spinal motor neurons,Phenotype,0.00011118776118497436,24
bladder dysfunction,Phenotype,0.00011117945960923331,75
progressive ataxia,Phenotype,0.00011117945960923331,75
sensory-motor synapses,Phenotype,0.00011117403025379336,6
dexterity impairment,Phenotype,0.00011116986709993305,3
emotional well-being impairment,Phenotype,0.00011116986709993305,3
AR42,Drug,0.0001111678069265057,7
Cajal body,Phenotype,0.00011116640562657699,6
molecular networks,Phenotype,0.00011116640562657699,6
able to walk independently at some point in their lives,Phenotype,0.00011116559086991326,16
characteristic muscle involvement pattern,Phenotype,0.00011116559086991326,16
delayed recovery from neuromuscular blockade,Phenotype,0.00011116559086991326,16
diaphragm preservation,Phenotype,0.00011116559086991326,16
never achieve the motor milestone of sitting unsupported,Phenotype,0.00011116559086991326,16
normal FEV1,Phenotype,0.00011116559086991326,16
2-minute walk test (2MWT),Phenotype,0.00011115449784245217,8
Wilson-Turner syndrome,Disease,0.0001111469689929884,0
involuntary movement of the tongue and limbs,Phenotype,0.00011112684154243809,2
hypoglycemia,Phenotype,0.00011110303575504116,10
KIF26B,Protein,0.00011108513278379291,19
survival until age 19,Phenotype,0.00011108273747931585,16
survival motor neuron 1,Gene,0.00011107999698635896,1
Hspa8 variant,Variant,0.00011106334810862522,52
scAAV9-cba-SMN,Drug,0.00011104328016205056,6
EEG,Phenotype,0.00011096875555781823,54
muscle phenotype,Phenotype,0.00011095814274914234,8
improved functional ability of lower extremities,Phenotype,0.00011093930250274463,16
walking unaided,Phenotype,0.00011093930250274463,16
working memory,Phenotype,0.00011093930250274463,16
severe infantile hypotonia with respiratory failure,Phenotype,0.00011090410617435325,0
cell adhesion,Phenotype,0.00011086638113864433,19
instability,Phenotype,0.00011073810537067088,12
CNS,Phenotype,0.00011061823476903284,5
Hspa8,Protein,0.00011060657841346055,52
motor circuit defects,Phenotype,0.00011060190620391235,12
abnormal plasma biomarkers,Phenotype,0.00011052407810862174,12
increased proliferation rate,Phenotype,0.00011052407810862174,12
perturbed cell cycle phase distribution,Phenotype,0.00011052407810862174,12
complement cascade,Phenotype,0.00011048233391310614,18
adiponectin resistance,Phenotype,0.00011046615409866477,16
pressure ulcer,Phenotype,0.00011046615409866477,16
NfL,Protein,0.00011043149843835809,8
selective cell damage,Phenotype,0.00011041608512478867,101
SNARE assembly,Phenotype,0.00011038812334186006,52
dorsal root ganglion pathology,Phenotype,0.00011036179382946728,6
prenatal fractures of long bones,Phenotype,0.00011036027973760814,0
cerebellar abnormalities,Phenotype,0.00011029059382274995,12
increased excitability,Phenotype,0.00011029059382274995,12
miR-100-5p,Gene,0.00011029059382274995,12
loss of U1 snRNP and the SMN complex,Phenotype,0.00011019476764291023,17
p.S135N,Variant,0.00011019476764291023,17
progressive microcephaly,Phenotype,0.00011017035317680797,19
intellectual disability,Phenotype,0.00011016458076517954,0
steroids,Drug,0.00011013804318793493,13
loss of snRNP assembly,Phenotype,0.00011007656656070083,12
phosphorylation of serine 18,Phenotype,0.00011007656656070083,12
intestinal inflammation,Phenotype,0.00011007407680501209,8
FL-SMN transcript,Protein,0.00011002433914312853,8
exotropia,Phenotype,0.00010999300569458493,16
ventilator-free survival,Phenotype,0.00010996887847591448,13
SMA-related defects,Phenotype,0.00010993817756811817,7
head control,Phenotype,0.00010989352596017193,13
congenital hypotonia,Phenotype,0.00010988027644392037,2
histone mRNA processing,Phenotype,0.00010981192899909867,17
neurocalcin delta,Protein,0.00010980821146381425,45
CMT2S,Disease,0.00010977200199151984,5
3 copies of exons 7 and 8,Variant,0.0001097709177887287,1
seminiferous tubule degeneration,Phenotype,0.00010969622891031025,13
chest muscle involvement,Phenotype,0.00010967792754597304,2
SRSF1,Protein,0.00010952885148841495,1
active neurodegeneration,Phenotype,0.00010952648988946002,18
c.866delG,Variant,0.00010951013023798232,5
inability to segregate,Phenotype,0.00010947045357821124,17
telomerase complex proteins,Protein,0.00010947045357821124,17
diffuse motor neuronopathy,Phenotype,0.00010945718329366686,2
endocrine-related sexual dysfunction,Phenotype,0.00010945718329366686,2
hippocampal morphology changes,Phenotype,0.00010944612134528688,45
reduced expression,Phenotype,0.00010944612134528688,45
cardiac adverse effects,Phenotype,0.0001094268325585859,13
exon 7 exclusion,Variant,0.00010941873104149633,1
decreased synaptic transmission,Phenotype,0.00010940557172656832,17
liver toxicity,Phenotype,0.00010935956271684035,6
formation of PML bodies,Phenotype,0.00010926791872723208,17
MAP3K10,Protein,0.00010922886727417044,45
Smn2B/-,Variant,0.00010922123567988836,10
course of neuromuscular diseases,Phenotype,0.00010920986890834827,13
disruption of SMN protein polymerization,Phenotype,0.00010919032960028321,2
RNA polymerase I,Protein,0.0001091384111325344,17
NRF2,Protein,0.0001091157617713008,1
dSMA-V,Disease,0.00010903823078435875,0
adult neurogenesis,Phenotype,0.00010902971770898037,45
HoxA5,Gene,0.00010902040544611646,17
optoacoustic signal intensity,Phenotype,0.00010901098556229711,13
carrier status,Phenotype,0.00010900816426549602,16
SMA-affected NSCs,Phenotype,0.00010891819712398535,1
E134K,Variant,0.0001089136358882271,17
GRAMD1A,Protein,0.00010889188829567587,0
locomotor abilities,Phenotype,0.0001088879106671118,12
motor unit integrity,Phenotype,0.0001088596963308051,0
levels of pNF-H in serum and cerebrospinal fluid,Phenotype,0.00010883320106811888,8
peroneal compound muscle potential amplitude,Phenotype,0.00010879861691055657,8
tau,Protein,0.00010879322701494204,10
HOPS complex,Protein,0.00010878948934236438,0
RANBP2,Protein,0.00010878948934236438,0
CCP1,Protein,0.00010875189488728063,10
facial weakness,Phenotype,0.00010874146313489134,2
neuropathological features,Phenotype,0.00010873734776582803,0
endocytic defect,Phenotype,0.00010872952758506005,17
Asp44Val,Variant,0.00010871372962136527,1
Gln136Glu,Variant,0.00010871372962136527,1
Glu134Lys,Variant,0.00010871372962136527,1
age at first dose,Phenotype,0.00010871215651665077,8
copy number of two or unknown,Variant,0.00010870745195530365,1
mitophagy,Phenotype,0.0001086990716992943,12
active cycling distance,Phenotype,0.00010868458700569137,18
active cycling duration,Phenotype,0.00010868458700569137,18
p.Ser107Leu,Variant,0.00010868316652331792,0
TRAF6,Protein,0.00010868292155602047,17
aberrant splicing of Stasimon,Phenotype,0.00010864927281200474,6
"biallelic missense AGTPBP1 variant (NM_001330701.1:c.2396G>T, p.Arg799Leu)",Variant,0.00010863392500586078,10
mis-localization of GRAMD1A,Phenotype,0.00010861882442017858,0
SMN dysfunction,Phenotype,0.00010861835051004755,17
SMN protein half-life,Phenotype,0.00010861835051004755,17
IKK,Protein,0.00010861767311536505,1
loss of proprioceptive sensory synapses on SMA motor neurons,Phenotype,0.00010861523425347781,6
diaphragm function,Phenotype,0.0001086132358048318,12
NK cell activity,Phenotype,0.00010861262114172906,13
neuromuscular involvement,Phenotype,0.00010861138533229916,0
ophthalmic involvement,Phenotype,0.00010861138533229916,0
orthopedic involvement,Phenotype,0.00010861138533229916,0
cardiac abnormalities,Phenotype,0.00010859513856600834,13
Unrip,Protein,0.00010859195773123875,17
exercise capacity,Phenotype,0.00010858311495032388,15
fetal akinesia,Phenotype,0.00010858182017721898,0
hydrops,Phenotype,0.00010858182017721898,0
pathogenic splicing mutation,Variant,0.00010858057585221182,0
alternative splicing,Variant,0.00010857465162314818,1
childhood-onset neurodegeneration with cerebellar atrophy (CONDCA),Phenotype,0.00010856651364504946,10
IGF-1,Protein,0.00010854953503738242,16
ChAT,Protein,0.00010854128181300093,23
Isl1,Protein,0.00010854128181300093,23
Nkx2,Protein,0.00010854128181300093,23
perforin,Protein,0.00010852732759706308,13
lung failure,Phenotype,0.0001085130896765525,1
3.8 kb deletion,Variant,0.00010849926893778771,0
neuromuscular junction morphology,Phenotype,0.0001084877849971403,6
transcripts related to programmed cell death,Phenotype,0.0001084877849971403,6
missense ATP7A mutation,Variant,0.00010848565714953233,2
IGF1,Gene,0.00010847879894721627,18
IGFBP3,Protein,0.00010847879894721627,18
VO2 max,Phenotype,0.00010846171884297617,15
autophagosome over-assembly,Phenotype,0.00010846171884297617,15
neuronal activity,Phenotype,0.0001084541356510741,10
neurotransmission,Phenotype,0.0001084541356510741,10
off-target effects,Phenotype,0.00010842768832944484,1
accumulation of snRNPs in nuclear speckles,Phenotype,0.00010841355973883434,17
cytoplasmic diffusion rate,Phenotype,0.00010841355973883434,17
cytoplasmic localization,Phenotype,0.00010841355973883434,17
STING/TBK1/IRF3 signaling pathway,Protein,0.0001084079166345307,13
lethal arthrogryposis with anterior horn disease,Phenotype,0.00010837635383368873,0
lethal congenital contracture syndrome 1,Phenotype,0.00010837635383368873,0
X-linked distal spinal muscular atrophy type 3,Phenotype,0.00010836997397260848,2
Bax,Gene,0.000108351144873357,3
TrkB activation,Phenotype,0.00010833261640626685,16
cellular energy production,Phenotype,0.00010829015989361412,17
circulating insulin-like growth factor 1,Phenotype,0.00010828496008057564,6
mislocalization of GRAMD1A,Phenotype,0.00010822629509915125,0
efficiency of AAV-mediated gene transfer,Phenotype,0.00010821487467874811,13
non-lethal variant,Phenotype,0.00010818915031670924,0
micronucleus formation,Phenotype,0.00010818507044506093,13
CAPN1 protease activity,Phenotype,0.00010816369076757907,0
CAPN1 protein,Protein,0.00010816369076757907,0
AAV9-Ab titers,Phenotype,0.00010813207640674825,19
reduced therapeutic benefit,Phenotype,0.00010813207640674825,13
p.Trp92Ser,Variant,0.00010802049412806523,0
therapeutic effectiveness,Phenotype,0.00010801615882594845,13
Golgi fragmentation,Phenotype,0.000107928199118216,19
late initiation of treatment,Phenotype,0.00010791680089954861,19
dynein hyper-activation,Phenotype,0.00010784340825837232,0
scapula muscle atrophy,Phenotype,0.00010778946082345903,0
asymptomatic,Phenotype,0.000107680474944417,16
spastic paraplegia,Phenotype,0.00010764026127614958,0
clinodactyly,Phenotype,0.00010761048128496683,0
pontocerebellar hypoplasia type 1B,Disease,0.00010754507999192563,0
ponto-cerebellar hypoplasia with spinal muscular atrophy (PCH1B),Disease,0.0001075324784757252,0
PIP3/AKT pathway,Protein,0.00010751973126519645,6
SMN1 gene replacement therapy,Drug,0.0001074531305763494,8
loss of afferent synapses on motor neurons,Phenotype,0.00010740857076440233,6
delayed timing of peak ALT,Phenotype,0.00010739930475166553,19
delayed timing of peak AST,Phenotype,0.00010739930475166553,19
walking with assistance,Phenotype,0.00010736561041864618,13
abnormal myelination,Phenotype,0.00010734058534140539,0
